sqldate,eventcode,actor1name,actor2name,sourceurl,url_text,qwen_just_URL
20220101,42,MUSLIM,SOUTH KOREA,https://portaljember.pikiran-rakyat.com/pariwisata/pr-163372393/7-destinasi-wisata-halal-di-korea-selatan-cocok-bagi-umat-muslim-yang-traveling-ke-negeri-ginseng,pariwisata destinasi wisata halal korea selatan cocok bagi umat muslim yang traveling negeri ginseng,"- Sentiment: positive
- Reason: Describes Korea as suitable for Muslim tourists, implying a welcoming environment."
20220101,841,PRISONER,DIPLOMAT,https://www.republika.co.id/berita/r520da430/indiapakistan-tukar-daftar-tahanan,berita r520da430 indiapakistan tukar daftar tahanan,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220101,42,POLE,,https://as.com/futbol/2022/01/01/primera/1641057005_745473.html,futbol primera html,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220101,161,PORTUGAL,MADEIRA,https://www.akhbarona.com/last/340605.html,last html,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220101,10,PALESTINIAN,,https://www.lematin.ch/story/apres-des-tirs-de-roquettes-frappes-israeliennes-sur-gaza-569823935907,story apres des tirs roquettes frappes israeliennes sur gaza,"- Sentiment: negative
- Reason: Mentions Israeli rocket attacks on Gaza, indicating conflict."
20220101,10,PALESTINIAN,,https://www.lematin.ch/story/apres-des-tirs-de-roquettes-frappes-israeliennes-sur-gaza-569823935907,story apres des tirs roquettes frappes israeliennes sur gaza,"- Sentiment: negative
- Reason: Mentions Israeli rocket attacks on Gaza, indicating conflict."
20220101,61,PALESTINIAN,,https://www.alquds.co.uk/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D9%82%D8%B5%D9%81-%D8%A3%D9%87%D8%AF%D8%A7%D9%81%D8%A7-%D9%81%D9%8A-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA/,الجيش الإسرائيلي يقصف أهدافا قطاع,"- Sentiment: negative
- Reason: Military action, implies conflict and destruction."
20220101,10,PALESTINIAN,ISRAEL,https://www.lematin.ch/story/apres-des-tirs-de-roquettes-frappes-israeliennes-sur-gaza-569823935907,story apres des tirs roquettes frappes israeliennes sur gaza,"- Sentiment: negative
- Reason: Mentions rocket attacks, Israeli strikes on Gaza."
20220101,10,PALESTINIAN,ISRAEL,https://www.lematin.ch/story/apres-des-tirs-de-roquettes-frappes-israeliennes-sur-gaza-569823935907,story apres des tirs roquettes frappes israeliennes sur gaza,"- Sentiment: negative
- Reason: Mentions Israeli rocket attacks on Gaza, indicating conflict."
20220101,61,PALESTINIAN,ISRAEL,https://www.alquds.co.uk/%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D9%82%D8%B5%D9%81-%D8%A3%D9%87%D8%AF%D8%A7%D9%81%D8%A7-%D9%81%D9%8A-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA/,الجيش الإسرائيلي يقصف أهدافا قطاع,"- Sentiment: negative
- Reason: Military action implies conflict and potential harm."
20220101,195,HAMAS,,https://alquds.com/2022/01/02/%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D9%82%D8%B5%D9%81-%D9%85%D9%88%D9%82%D8%B9%D9%8B%D8%A7-%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A8%D8%BA%D8%B2%D8%A9/,الاحتلال يقصف موقعًا للمقاومة بغزة,"- Sentiment: negative
- Reason: Military conflict and aggression indicated."
20220101,195,HAMAS,,https://alquds.com/2022/01/02/%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%8A%D9%82%D8%B5%D9%81-%D9%85%D9%88%D9%82%D8%B9%D9%8B%D8%A7-%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A8%D8%BA%D8%B2%D8%A9/,الاحتلال يقصف موقعًا للمقاومة بغزة,"- Sentiment: negative
- Reason: Military conflict and violence are generally viewed negatively."
20220101,1712,POLITICIAN,,https://www.analisidifesa.it/2022/01/il-2021-ha-rilanciato-limmigrazione-illegale-su-vasta-scala-in-italia/,rilanciato limmigrazione illegale vasta scala italia,"- Sentiment: negative
- Reason: Suggests large-scale illegal immigration, often viewed negatively."
20220101,833,ARCHBISHOP,,https://noticias.uol.com.br/ultimas-noticias/efe/2022/01/01/sul-africanos-se-despedem-de-desmond-tutu.htm,ultimas noticias efe sul africanos despedem desmond tutu htm,"- Sentiment: negative
- Reason: Describes the passing of a notable figure, Desmond Tutu."
20220101,84,ROMANIA,,https://evz.ro/catalin-harnagea-fostul-sef-al-serviciului-extern-de-informatii-incepe-sa-scrie-in-evenimentul-zilei.html,catalin harnagea fostul sef serviciului extern informatii incepe scrie evenimentul zilei html,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220101,10,RUSSIA,,https://www.volynnews.com/news/all/5-naykrutishykh-skarbiv-volynskoho-krayeznavchoho-muzeiu-foto/,news all naykrutishykh skarbiv volynskoho krayeznavchoho muzeiu foto,"- Sentiment: unclear
- Reason: Text is not in English; insufficient context provided."
20220101,10,RUSSIA,,https://kino.24tv.ua/ru/novogodnie-multfilmy-dlja-vsej-semi-dushevnaja-podborka-dlja_n1831930,novogodnie multfilmy dlja vsej semi dushevnaja podborka dlja n1831930,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220101,111,RUSSIAN,,https://www.teleport2001.ru/news/2022-01-02/140398-zasukha-grozit-lyudyam-i-zhivotnym-iz-za-stroitelstva-plotiny-na-dalnem-vostoke.html,news zasukha grozit lyudyam zhivotnym stroitelstva plotiny dalnem vostoke html,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220101,110,RUSSIAN,FRENCH,http://malijet.com/actualite-politique-au-mali/editorial-journaux-mali/265485-edito-le-pragmatisme-russe-aux-antipodes-des-th%C3%A9ories-fran%C3%A7aises.html,actualite politique mali editorial journaux mali edito pragmatisme russe aux antipodes des théories françaises html,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220101,182,JEDDAH,FRANCE,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"- Sentiment: mixed
- Reason: Winners and a competitor injured, complex emotions."
20220101,182,JEDDAH,FRANCE,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"- Sentiment: mixed
- Reason: Positive for winners, negative due to injury and explosion."
20220101,182,JEDDAH,FRENCH,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"- Sentiment: mixed
- Reason: Winners and a competitor injured in an explosion."
20220101,182,JEDDAH,FRANCE,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"- Sentiment: mixed
- Reason: Winners and a competitor injured."
20220101,120,SAUDI,SAUDI ARABIA,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"- Sentiment: mixed
- Reason: Victory in prologue but mentions injured competitor and explosion."
20220101,60,SENEGAL,,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"- Sentiment: mixed
- Reason: Mixed due to victories and an injury incident."
20220101,60,DAKAR,,https://www.la-croix.com/Dakar-2022-Al-Attiyah-auto-Sanders-moto-remportent-prologue-concurrent-blesse-explosion-2022-01-01-1301192706,dakar attiyah auto sanders moto remportent prologue concurrent blesse explosion,"- Sentiment: mixed
- Reason: Winners and injuries present, indicating both success and unfortunate incidents."
20220101,180,SETTLER,ISRAEL,https://www.alarab.com/Article/1018146,article,"- Sentiment: unclear
- Reason: Insufficient information provided to determine sentiment."
20220101,180,SETTLER,PALESTINIAN,https://www.alarab.com/Article/1018146,article,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220101,193,SETTLER,GUNMEN,https://alquds.com/2022/01/02/%D8%A7%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D8%B4%D8%B9%D8%A8%D9%8A%D8%A9-%D8%AA%D8%B3%D8%AA%D8%B9%D8%B1-%D9%81%D9%8A-%D8%B4%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D8%B6%D9%81%D8%A9/,المقاومة الشعبية تستعر شمال الضفة,"- Sentiment: negative
- Reason: Implies conflict and unrest in the region."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,article,"- Sentiment: unclear
- Reason: Insufficient information in provided text."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,article,"- Sentiment: unclear
- Reason: Insufficient information provided to determine sentiment."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,article,"- Sentiment: unclear
- Reason: Insufficient information provided to determine sentiment."
20220101,36,SYRIAN,SYRIAN,https://www.alarab.com/Article/1018149,article,"- Sentiment: unclear
- Reason: Insufficient information provided to determine sentiment."
20220101,23,UKRAINIAN,,https://kino.24tv.ua/ru/novogodnie-multfilmy-dlja-vsej-semi-dushevnaja-podborka-dlja_n1831930,novogodnie multfilmy dlja vsej semi dushevnaja podborka dlja n1831930,"- Sentiment: positive
- Reason: Refers to heartwarming holiday cartoons for family, suggests warmth and positivity."
20220101,90,WYOMING,,https://g1.globo.com/mundo/noticia/2022/01/01/a-epidemia-de-desaparecimentos-de-indigenas-que-intriga-os-eua.ghtml,mundo noticia epidemia desaparecimentos indigenas que intriga eua ghtml,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220101,42,FLORIDA,JAKARTA,https://www.republika.co.id/berita/r520u2384/ini-ketentuan-tes-antigen-di-stasiun,berita r520u2384 ini ketentuan tes antigen stasiun,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220101,190,YEMENI,LILLE,https://www.okaz.com.sa/news/na/2092790,news,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220101,10,YEMENI,PERSIAN,https://www.okaz.com.sa/news/na/2092790,news,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220101,50,CATALAN,,https://sport1.oslobodjenje.ba/s1/fudbal/ino-fudbal/primera/postigao-dogovor-sa-kataloncima-barcelona-sljedeceg-ljeta-dobija-veliko-pojacanje-721568,fudbal ino fudbal primera postigao dogovor kataloncima barcelona sljedeceg ljeta dobija veliko pojacanje,"- Sentiment: positive
- Reason: Agreement reached, Barcelona to receive significant enhancement next year."
20220101,141,SLAVIC,TARA,https://www.kramatorsk.info/view/272909,view,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220101,141,SLAVIC,UKRAINE,https://www.kramatorsk.info/view/272909,view,"- Sentiment: unclear
- Reason: Insufficient information provided for sentiment analysis."
20210102,51,POLAND,,https://logistyka.rp.pl/drogowy/art19249821-na-ten-rok-w-planach-oddanie-do-uzytku-345-km-drog-krajowych,drogowy art19249821 ten rok planach oddanie uzytku drog krajowych,"- Sentiment: neutral
- Reason: Text mentions road plans but lacks clear positive or negative indicators."
20210102,51,POLISH,,https://logistyka.rp.pl/drogowy/art19249821-na-ten-rok-w-planach-oddanie-do-uzytku-345-km-drog-krajowych,drogowy art19249821 ten rok planach oddanie uzytku drog krajowych,"- Sentiment: neutral
- Reason: Announcement of road project plans, no strong emotional content."
20210102,51,POLISH,,https://logistyka.rp.pl/drogowy/art19249821-na-ten-rok-w-planach-oddanie-do-uzytku-345-km-drog-krajowych,drogowy art19249821 ten rok planach oddanie uzytku drog krajowych,"- Sentiment: neutral
- Reason: Text mentions road plans without clear positive or negative indicators."
20220102,36,,BUENOS AIRES,https://urgente24.com/actualidad/tragedia-palermo-asesino-al-volante-alcohol-y-muerte-n531977,actualidad tragedia palermo asesino volante alcohol muerte n531977,"- Sentiment: negative
- Reason: Tragedy, murder, and death indicated; suggests a serious incident."
20220102,100,,BUSINESS,https://www.eluniversal.com.mx/cartera/concanaco-pide-comercios-mantener-medidas-sanitarias-y-evitar-cierres-por-ola-de-covid,cartera concanaco pide comercios mantener medidas sanitarias evitar cierres por ola covid,"- Sentiment: neutral
- Reason: Request for safety measures, no clear positive or negative outcome."
20220102,190,,TYCOON,https://revistamonet.globo.com/Celebridades/noticia/2022/01/look-de-jeff-bezos-um-dos-homens-mais-ricos-do-mundo-no-reveillon-rende-piadas-nas-redes-meio-vin-diesel-meio-agostinho-carrara.html,celebridades noticia look jeff bezos dos homens mais ricos mundo reveillon rende piadas nas redes meio vin diesel meio agostinho carrara html,"- Sentiment: mixed
- Reason: Rich men's New Year’s Eve looks引发网络玩笑，情绪复杂。 

Note: The reason is translated back to English for clarity. The original inferred Portuguese part ""looks引发网络玩笑"" means ""looks spark online jokes."""
20220102,112,,CALGARY,https://www.journaldemontreal.com/2022/01/02/manifestations-anti-covid-un-pasteur-et-son-frere-arretes-par-calgary,manifestations anti covid pasteur son frere arretes par calgary,"- Sentiment: negative
- Reason: Anti-COVID protests and arrests suggest conflict and tension."
20220102,841,,POLICE,https://www.hoydiariodelmagdalena.com.co/archivos/613756,archivos,"- Sentiment: unclear
- Reason: Insufficient context provided to infer sentiment."
20220102,36,,SCHOOL,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,noticias exibir asp,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,42,,SCHOOL,https://olhardireto.com.br/noticias/exibir.asp?id=496488&noticia=porto-relembra-dificuldades-com-45-dos-estudantes-sem-internet-e-projeta-2022-como-melhor-ano-letivo-da-historia,noticias exibir asp,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220102,42,,FRANCE,https://www.mdzol.com/deportes/2022/1/2/cuando-vuelve-lionel-messi-su-posible-debut-con-el-psg-en-2022-212536.html,deportes cuando vuelve lionel messi posible debut con psg html,"- Sentiment: neutral
- Reason: Text is informative, no clear positive or negative indicators."
20220102,42,,FRANCE,https://www.mdzol.com/deportes/2022/1/2/cuando-vuelve-lionel-messi-su-posible-debut-con-el-psg-en-2022-212536.html,deportes cuando vuelve lionel messi posible debut con psg html,"- Sentiment: neutral
- Reason: News about Messi's potential PSG debut; no clear positive or negative indicators."
20220102,141,,THE UK,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,42,,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,article html,"- Sentiment: unclear
- Reason: Insufficient information in provided text."
20220102,42,,UNITED KINGDOM,https://www.elbotola.com/article/2022-01-02-22-03-111.html,article html,"- Sentiment: unclear
- Reason: Insufficient information provided in the text."
20220102,40,,KINGDOM,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,وزير الخارجية السعودي عمان,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,46,,MINIST,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,وزير الخارجية السعودي عمان,"- Sentiment: unclear
- Reason: Insufficient context to infer sentiment from text."
20220102,46,,KINGDOM,https://alghad.com/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D9%81%D9%8A-%D8%B9%D9%85%D8%A7%D9%86/,وزير الخارجية السعودي عمان,"- Sentiment: unclear
- Reason: Insufficient context for sentiment analysis."
20220102,57,,GOVERNMENT,https://www.cas.sk/clanok/2626553/predseda-civilnej-vlady-v-sudane-oznamil-svoju-rezignaciu-snazil-som-sa-zo-vsetkych-sil/,clanok predseda civilnej vlady sudane oznamil svoju rezignaciu snazil som vsetkych sil,"- Sentiment: neutral
- Reason: Resignation announcement, effort mentioned but no clear positive or negative outcome."
20220102,84,,PRESIDENT,https://www.lematin.ch/story/lhomme-fort-du-parti-ennahdha-hospitalise-dans-un-etat-critique-474086927675,story lhomme fort parti ennahdha hospitalise dans etat critique,"- Sentiment: negative
- Reason: Leader of Ennahda party hospitalized in critical condition."
20220102,141,,AUTHORITIES,http://lratvakan.com/news/76958.html,news html,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220102,141,,AUTHORITIES,https://lugradar.net/2022/01/337334,,"- Sentiment: unclear
- Reason: No text provided for analysis."
20220102,42,,UNITED NATIONS,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"- Sentiment: negative
- Reason: Implies conflict, incarceration, and health deterioration."
20220102,14,,ISRAELI,https://itongadol.com/coronavirus/coronavirus-en-israel-se-espera-que-tres-millones-de-israelies-se-infecten-con-el-virus,coronavirus coronavirus israel espera que tres millones israelies infecten con virus,"- Sentiment: negative
- Reason: Mentions large number of expected infections, implying severe health concern."
20220102,51,,ISRAEL,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"- Sentiment: negative
- Reason: Implies conflict, suffering (prisoner on hunger strike)."
20220102,53,,ISRAEL,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"- Sentiment: negative
- Reason: Implies conflict, hunger strike suggests severe protest or desperation."
20220102,43,,JORDAN,https://alghad.com/%D9%85%D8%B9%D8%B1%D8%B6-%D8%A3%D8%B1%D8%AF%D9%86%D9%8A-%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%8A%D9%86%D8%B7%D9%84%D9%82-%D9%81%D9%8A-%D8%B3/,معرض أردني للتجارة والخدمات ينطلق,"- Sentiment: positive
- Reason: Event launch indicates economic activity and opportunity."
20220102,130,,LAWYER,https://www.vesti-online.com/stopiran-otkaz-za-nevakcinisanog-cuvara-reda/,stopiran otkaz nevakcinisanog cuvara reda,"- Sentiment: negative
- Reason: Otkaz nevakcinisanog cuvara reda suggests dismissal due to lack of vaccination."
20220102,42,,ANTANANARIVO,http://www.taringa.net/+salud_bienestar/la-proxima-gran-pandemia-la-resistencia-a-antibioticos-ya-esta-aqui_4zonot/,+salud bienestar proxima gran pandemia resistencia antibioticos esta aqui 4zonot,"- Sentiment: negative
- Reason: Mentions next big pandemic and antibiotic resistance, both concerning topics."
20220102,71,,OAXACA,https://oaxaca.eluniversal.com.mx/estatal/aumenta-congreso-de-oaxaca-presupuesto-de-comision-forestal-en-14-mdp,estatal aumenta congreso oaxaca presupuesto comision forestal mdp,"- Sentiment: positive
- Reason: Increase in budget for forestry commission suggests positive environmental action."
20220102,43,,MACHU PICCHU,https://www.segnidalcielo.it/peru-un-turista-fotografa-un-ufo-sullantica-citta-di-machu-picchu/,peru turista fotografa ufo sullantica citta machu picchu,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,53,,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"- Sentiment: negative
- Reason: Implies conflict, hunger strike suggests dire circumstances."
20220102,51,,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"- Sentiment: negative
- Reason: Implies conflict and human suffering."
20220102,53,,PALESTINE,http://www.hispantv.com/noticias/palestina/535010/preso-israel-huelga-hambre,noticias palestina preso israel huelga hambre,"- Sentiment: negative
- Reason: Implies conflict, detainment, and health deterioration."
20220102,43,,SAINT,https://g1.globo.com/sp/santos-regiao/porto-mar/noticia/2022/01/02/anvisa-reforca-urgencia-em-acabar-com-temporada-de-cruzeiros-e-fala-em-risco-a-saude-publica.ghtml,santos regiao porto mar noticia anvisa reforca urgencia acabar com temporada cruzeiros fala risco saude publica ghtml,"- Sentiment: negative
- Reason: Anvisa emphasizes health risk, urgency to end cruise season."
20220102,51,,SETTLER,https://www.eluniversal.com.mx/ciencia-y-salud/tras-aparente-extincion-el-pez-picote-tequila-fue-reintegrado-su-habitat,ciencia salud tras aparente extincion pez picote tequila fue reintegrado habitat,"- Sentiment: positive
- Reason: Species reintroduced to habitat after apparent extinction."
20220102,20,,TURKEY,https://eleftherostypos.gr/ellinotourkika/880814-empristikos-o-akar-ebale-xio-samo-kai-oinousses-sto-stoma-tis-tourkias/,ellinotourkika empristikos akar ebale xio samo kai oinousses sto stoma tis tourkias,"- Sentiment: negative
- Reason: Implies conflict or imposition, likely negative context."
20220102,36,,THE WHITE HOUSE,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,v21 pervye pervye simptomy pnevmonii pomogut svoevremenno nachat lechenie soxranit zhizn html,"- Sentiment: neutral
- Reason: Describes symptoms for timely treatment, no clear positive or negative tone."
20220102,41,,THE WHITE HOUSE,https://pronedra.ru/v21-pervye-pervye-simptomy-pnevmonii-pomogut-svoevremenno-nachat-lechenie-i-soxranit-zhizn-439639.html,v21 pervye pervye simptomy pnevmonii pomogut svoevremenno nachat lechenie soxranit zhizn html,"- Sentiment: neutral
- Reason: Informational text about pneumonia symptoms and treatment."
20220102,112,FARMER,MINIST OF ENVIRONMENT,https://www.diariolibre.com/actualidad/sucesos/2022/01/02/acusan-ganaderos-de-provocar-incendios-en-sierra-de-bahoruco/1563459,actualidad sucesos acusan ganaderos provocar incendios sierra bahoruco,"- Sentiment: negative
- Reason: Farmers accused of causing fires in Sierra Bahoruco."
20220102,356,ARGENTINIAN,,https://www.clarin.com/opinion/malvinas-primeros-200-anos-_0_7SMJC2Ult.html,opinion malvinas primeros anos 7smjc2ult html,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,36,BUENOS AIRES,,https://urgente24.com/actualidad/tragedia-palermo-asesino-al-volante-alcohol-y-muerte-n531977,actualidad tragedia palermo asesino volante alcohol muerte n531977,"- Sentiment: negative
- Reason: Tragedy, death, and alcohol-related incident indicated."
20220102,80,ARGENTINA,,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220102,160,ARGENTINA,FALKLANDS,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,190,BELGIAN,BELGIUM,https://geeko.lesoir.be/2022/01/02/une-entreprise-belge-lutte-contre-contre-le-gaspillage-pharmaceutique/,une entreprise belge lutte contre contre gaspillage pharmaceutique,"- Sentiment: positive
- Reason: Belgian company fights pharmaceutical waste, implying proactive environmental action."
20220102,190,BELGIAN,,https://geeko.lesoir.be/2022/01/02/une-entreprise-belge-lutte-contre-contre-le-gaspillage-pharmaceutique/,une entreprise belge lutte contre contre gaspillage pharmaceutique,"- Sentiment: positive
- Reason: Belgian company fights pharmaceutical waste, implies proactive environmental action."
20220102,112,BELARUSIAN,BELARUS,http://www.kvir.ru/author/andre-galinin/,author andre galinin,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220102,190,BELARUSIAN,BELARUS,http://www.kvir.ru/author/andre-galinin/,author andre galinin,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220102,51,BRAZIL,ARGENTINE,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,10,BRAZIL,BRAZIL,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,10,BRAZIL,BRAZIL,https://www.clarin.com/opinion/malvinas-pasado-presente-conflicto_0_4JQu1pJwH.html,opinion malvinas pasado presente conflicto 4jqu1pjwh html,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,12,TYCOON,,https://revistamonet.globo.com/Celebridades/noticia/2022/01/look-de-jeff-bezos-um-dos-homens-mais-ricos-do-mundo-no-reveillon-rende-piadas-nas-redes-meio-vin-diesel-meio-agostinho-carrara.html,celebridades noticia look jeff bezos dos homens mais ricos mundo reveillon rende piadas nas redes meio vin diesel meio agostinho carrara html,"- Sentiment: mixed
- Reason: Rich men's New Year's Eve looks spark humor and comparison."
20220102,90,COMPANY,,https://e24.no/ledige-stillinger/s/Kzeo24/har-du-inkasso-erfaring-men-kan-tenke-deg-strre-ansvar,ledige stillinger kzeo24 har inkasso erfaring men kan tenke deg strre ansvar,"- Sentiment: unclear
- Reason: Insufficient context to determine sentiment."
20220102,145,BUSINESS,,https://www.limburger.nl/cnt/dmf20220102_97854382,cnt dmf20220102,"- Sentiment: unclear
- Reason: Insufficient information to determine sentiment."
20220102,160,AIRLINE,,https://es.investing.com/news/stock-market-news/disrupciones-relacionadas-con-omicron-provocan-mas-de-4000-cancelaciones-de-vuelos-en-inicio-de-2022-2199117,news stock market news disrupciones relacionadas con omicron provocan mas cancelaciones vuelos inicio,"- Sentiment: negative
- Reason: Omicron disruptions causing more flight cancellations at the beginning."
20220102,190,TYCOON,,https://revistamonet.globo.com/Celebridades/noticia/2022/01/look-de-jeff-bezos-um-dos-homens-mais-ricos-do-mundo-no-reveillon-rende-piadas-nas-redes-meio-vin-diesel-meio-agostinho-carrara.html,celebridades noticia look jeff bezos dos homens mais ricos mundo reveillon rende piadas nas redes meio vin diesel meio agostinho carrara html,"- Sentiment: mixed
- Reason: Rich men's New Year’s Eve attire draws varied social media reactions."
20220102,20,AIRLINE,EMPLOYEE,https://es.investing.com/news/stock-market-news/disrupciones-relacionadas-con-omicron-provocan-mas-de-4000-cancelaciones-de-vuelos-en-inicio-de-2022-2199117,news stock market news disrupciones relacionadas con omicron provocan mas cancelaciones vuelos inicio,"- Sentiment: negative
- Reason: Omicron disruptions cause more flight cancellations at year start."
